"test","browser","url","score","title","description"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Based+On+Overwhelming+Positive+Market+Feedback+HERNDON%2C+VA+–+May+5%2C+2020 +–+Deque+Systems%2C+a+leading+software+company+specializing+in+digital+accessibility%2C+today+announced…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F","0","ARIA attributes must conform to valid values","Ensures all ARIA attributes have valid values"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Based+On+Overwhelming+Positive+Market+Feedback+HERNDON%2C+VA+–+May+5%2C+2020 +–+Deque+Systems%2C+a+leading+software+company+specializing+in+digital+accessibility%2C+today+announced…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Based+On+Overwhelming+Positive+Market+Feedback+HERNDON%2C+VA+–+May+5%2C+2020 +–+Deque+Systems%2C+a+leading+software+company+specializing+in+digital+accessibility%2C+today+announced…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Based+On+Overwhelming+Positive+Market+Feedback+HERNDON%2C+VA+–+May+5%2C+2020 +–+Deque+Systems%2C+a+leading+software+company+specializing+in+digital+accessibility%2C+today+announced…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Based+On+Overwhelming+Positive+Market+Feedback+HERNDON%2C+VA+–+May+5%2C+2020 +–+Deque+Systems%2C+a+leading+software+company+specializing+in+digital+accessibility%2C+today+announced…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://support.apple.com/guide/safari/manage-cookies-and-website-data-sfri11471/mac","0","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute"
"axe","CHROME","https://support.apple.com/guide/safari/manage-cookies-and-website-data-sfri11471/mac","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://support.apple.com/guide/safari/manage-cookies-and-website-data-sfri11471/mac","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.cdc.gov/coronavirus/2019-ncov/downloads/stop-the-spread-of-germs.pdf","0","Documents must have <title> element to aid in navigation","Ensures each HTML document contains a non-empty <title> element"
"axe","CHROME","https://www.cdc.gov/coronavirus/2019-ncov/downloads/stop-the-spread-of-germs.pdf","0","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute"
"axe","CHROME","https://www.cdc.gov/coronavirus/2019-ncov/downloads/stop-the-spread-of-germs.pdf","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://www.cdc.gov/coronavirus/2019-ncov/downloads/stop-the-spread-of-germs.pdf","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://www.deque.com/accessible-development/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/accessible-development/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/accessible-development/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/accessible-development/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://support.apple.com/en-us/HT201265","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://support.apple.com/en-us/HT201265","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://support.apple.com/en-us/HT201265","0","Headings must not be empty","Ensures headings have discernible text"
"axe","CHROME","https://support.apple.com/en-us/HT201265","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","http://tools.google.com/dlpage/gaoptout","0","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute"
"axe","CHROME","http://tools.google.com/dlpage/gaoptout","0","Form elements should have a visible label","Ensures that every form element is not solely labeled using the title or aria-describedby attributes"
"axe","CHROME","http://tools.google.com/dlpage/gaoptout","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","http://tools.google.com/dlpage/gaoptout","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","http://tools.google.com/dlpage/gaoptout","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/get-accessibility-help/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/get-accessibility-help/","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://www.deque.com/get-accessibility-help/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/get-accessibility-help/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/get-accessibility-help/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://section508.gov/manage/program-roadmap","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://section508.gov/manage/program-roadmap","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://section508.gov/manage/program-roadmap","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://section508.gov/manage/program-roadmap","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://section508.gov/manage/program-roadmap","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://section508.gov/manage/program-roadmap","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.opera.com/help/tutorials/security/privacy/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.opera.com/help/tutorials/security/privacy/","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://www.opera.com/help/tutorials/security/privacy/","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","https://www.opera.com/help/tutorials/security/privacy/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://cdn2.hubspot.net/hub/153358/file-3986294587-pdf/docs/deque_section_508_tools_webinar.pdf?t=1462911722175","0","Documents must have <title> element to aid in navigation","Ensures each HTML document contains a non-empty <title> element"
"axe","CHROME","https://cdn2.hubspot.net/hub/153358/file-3986294587-pdf/docs/deque_section_508_tools_webinar.pdf?t=1462911722175","0","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute"
"axe","CHROME","https://cdn2.hubspot.net/hub/153358/file-3986294587-pdf/docs/deque_section_508_tools_webinar.pdf?t=1462911722175","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://cdn2.hubspot.net/hub/153358/file-3986294587-pdf/docs/deque_section_508_tools_webinar.pdf?t=1462911722175","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://www.deque.com/accessibility-compliance/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/accessibility-compliance/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/accessibility-compliance/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.health.state.mn.us/diseases/coronavirus/materials/lawnsign6ft.pdf","0","Documents must have <title> element to aid in navigation","Ensures each HTML document contains a non-empty <title> element"
